concept,vec_type,layer,coeff_first,coeff_second,logit_first,logit_second,logit_diff,expected_stronger,is_correct,region_first_tokens,region_second_tokens
Satellites,avg,20,1.0,9.0,13.3125,14.6875,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,20,9.0,1.0,13.1875,14.8125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,20,8.0,16.0,13.25,14.5,-1.25,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,20,16.0,8.0,13.1875,14.5625,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,2.0,4.0,13.1875,14.75,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,4.0,2.0,13.1875,14.75,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,3.0,7.0,13.1875,14.8125,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,7.0,3.0,13.125,14.75,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,4.0,8.0,13.125,14.8125,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,8.0,4.0,13.125,14.75,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,5.0,10.0,13.0625,14.75,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,10.0,5.0,13.0,14.6875,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,6.0,12.0,13.0625,14.75,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,12.0,6.0,12.9375,14.625,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,4.0,16.0,13.0,14.75,-1.75,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,16.0,4.0,12.875,14.5,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,2.0,14.0,13.125,14.8125,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,14.0,2.0,12.9375,14.5625,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,1.0,9.0,13.1875,14.8125,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,9.0,1.0,13.0625,14.6875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,23,8.0,16.0,12.9375,14.6875,-1.75,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,23,16.0,8.0,12.875,14.5,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,2.0,4.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,3.0,7.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,4.0,8.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,8.0,4.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,5.0,10.0,13.3125,14.9375,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,10.0,5.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,6.0,12.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,12.0,6.0,13.375,14.875,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,4.0,16.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,2.0,14.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,1.0,9.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,23,8.0,16.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,23,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,2.0,4.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,4.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,3.0,7.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,7.0,3.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,4.0,8.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,8.0,4.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,5.0,10.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,10.0,5.0,13.1875,14.8125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,6.0,12.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,12.0,6.0,13.1875,14.8125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,4.0,16.0,13.25,14.6875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,16.0,4.0,13.1875,14.75,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,2.0,14.0,13.25,14.6875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,14.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,1.0,9.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,9.0,1.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,26,8.0,16.0,13.1875,14.6875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,26,16.0,8.0,13.1875,14.75,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,2.0,4.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,4.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,3.0,7.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,7.0,3.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,4.0,8.0,13.1875,14.8125,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,8.0,4.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,5.0,10.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,10.0,5.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,6.0,12.0,13.1875,14.875,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,12.0,6.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,4.0,16.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,16.0,4.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,2.0,14.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,14.0,2.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,1.0,9.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,9.0,1.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,26,8.0,16.0,13.25,14.9375,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,26,16.0,8.0,13.1875,14.875,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,3.0,7.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,4.0,8.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,5.0,10.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,10.0,5.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,6.0,12.0,13.375,14.9375,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,4.0,16.0,13.375,15.0,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,16.0,4.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,2.0,14.0,13.375,14.9375,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,14.0,2.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,1.0,9.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,29,8.0,16.0,13.375,15.0,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,29,16.0,8.0,13.375,14.875,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,2.0,4.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,4.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,3.0,7.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,4.0,8.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,8.0,4.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,5.0,10.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,10.0,5.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,12.0,6.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,4.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,16.0,4.0,13.3125,14.9375,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,2.0,14.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,14.0,2.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,9.0,1.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,29,8.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,29,16.0,8.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,5.0,10.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,4.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,avg,31,8.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,avg,31,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,5.0,10.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,4.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Satellites,last,31,8.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Satellites,last,31,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,2.0,4.0,15.3125,16.375,-1.0625,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,5,4.0,2.0,16.625,19.0,-2.375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,3.0,7.0,17.25,17.625,-0.375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,5,7.0,3.0,16.25,18.375,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,4.0,8.0,17.125,18.25,-1.125,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,5,8.0,4.0,16.25,18.25,-2.0,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,5.0,10.0,18.125,19.625,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,5,10.0,5.0,16.375,18.5,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,6.0,12.0,17.875,19.875,-2.0,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,5,12.0,6.0,16.375,18.5,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,4.0,16.0,18.0,19.375,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,5,16.0,4.0,15.5,17.5,-2.0,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,2.0,14.0,17.5,18.0,-0.5,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,5,14.0,2.0,16.25,18.125,-1.875,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,1.0,9.0,17.25,17.0,0.25,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,9.0,1.0,16.25,18.875,-2.625,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,5,8.0,16.0,17.375,19.5,-2.125,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,5,16.0,8.0,16.5,18.625,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,5,2.0,4.0,13.6875,13.4375,0.25,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,last,5,4.0,2.0,15.0,15.0,0.0,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,5,3.0,7.0,14.9375,14.9375,0.0,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,5,7.0,3.0,13.8125,13.4375,0.375,FIRST,True,"(62, 75)","(75, 88)"
Trumpets,last,5,4.0,8.0,15.0625,14.75,0.3125,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,last,5,8.0,4.0,13.875,13.875,0.0,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,5,5.0,10.0,14.3125,13.125,1.1875,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,last,5,10.0,5.0,13.8125,14.8125,-1.0,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,5,6.0,12.0,12.8125,10.9375,1.875,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,last,5,12.0,6.0,13.3125,13.125,0.1875,FIRST,True,"(62, 75)","(75, 88)"
Trumpets,last,5,4.0,16.0,10.25,9.0,1.25,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,last,5,16.0,4.0,14.6875,14.75,-0.0625,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,5,2.0,14.0,12.9375,11.9375,1.0,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,last,5,14.0,2.0,13.5625,13.0,0.5625,FIRST,True,"(62, 75)","(75, 88)"
Trumpets,last,5,1.0,9.0,14.25,14.6875,-0.4375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,5,9.0,1.0,13.75,14.125,-0.375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,5,8.0,16.0,9.0,9.75,-0.75,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,5,16.0,8.0,12.0625,11.125,0.9375,FIRST,True,"(62, 75)","(75, 88)"
Trumpets,last,8,2.0,4.0,12.375,13.625,-1.25,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,4.0,2.0,13.5,14.3125,-0.8125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,8,3.0,7.0,12.0,14.0625,-2.0625,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,7.0,3.0,13.1875,13.8125,-0.625,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,8,4.0,8.0,12.125,14.9375,-2.8125,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,8.0,4.0,12.3125,13.125,-0.8125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,8,5.0,10.0,12.8125,15.625,-2.8125,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,10.0,5.0,11.625,13.5,-1.875,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,8,6.0,12.0,13.75,15.6875,-1.9375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,12.0,6.0,12.0625,14.4375,-2.375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,8,4.0,16.0,14.125,15.1875,-1.0625,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,16.0,4.0,12.6875,14.1875,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,8,2.0,14.0,13.5,15.0,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,14.0,2.0,12.75,13.9375,-1.1875,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,8,1.0,9.0,12.25,14.625,-2.375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,9.0,1.0,13.625,14.125,-0.5,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,8,8.0,16.0,13.375,14.75,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,8,16.0,8.0,12.5625,14.6875,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,2.0,4.0,13.6875,14.4375,-0.75,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,8,4.0,2.0,13.3125,15.25,-1.9375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,3.0,7.0,13.0,12.6875,0.3125,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,7.0,3.0,12.875,14.6875,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,4.0,8.0,13.0,12.625,0.375,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,8.0,4.0,12.5625,13.9375,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,5.0,10.0,13.1875,12.6875,0.5,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,10.0,5.0,12.375,12.9375,-0.5625,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,6.0,12.0,13.25,12.5625,0.6875,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,12.0,6.0,12.3125,12.625,-0.3125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,4.0,16.0,13.875,13.3125,0.5625,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,16.0,4.0,12.8125,14.1875,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,2.0,14.0,13.75,12.875,0.875,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,14.0,2.0,12.375,14.25,-1.875,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,1.0,9.0,13.375,12.1875,1.1875,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,9.0,1.0,12.4375,13.9375,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,8.0,16.0,12.5,11.8125,0.6875,SECOND,False,"(62, 75)","(75, 88)"
Trumpets,avg,8,16.0,8.0,12.8125,13.0,-0.1875,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,2.0,4.0,12.4375,12.5625,-0.125,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,4.0,2.0,12.1875,13.6875,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,3.0,7.0,12.5625,12.6875,-0.125,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,7.0,3.0,11.5,13.375,-1.875,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,4.0,8.0,12.6875,13.125,-0.4375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,8.0,4.0,11.75,13.25,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,5.0,10.0,12.9375,13.625,-0.6875,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,10.0,5.0,12.25,13.375,-1.125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,6.0,12.0,13.375,14.1875,-0.8125,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,12.0,6.0,13.0,13.8125,-0.8125,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,4.0,16.0,13.875,14.375,-0.5,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,16.0,4.0,13.0,13.875,-0.875,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,2.0,14.0,13.375,13.8125,-0.4375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,14.0,2.0,12.25,13.9375,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,1.0,9.0,12.75,13.0,-0.25,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,9.0,1.0,11.75,14.25,-2.5,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,avg,11,8.0,16.0,14.375,15.125,-0.75,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,avg,11,16.0,8.0,14.1875,14.625,-0.4375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,11,2.0,4.0,13.25,14.1875,-0.9375,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,11,4.0,2.0,12.875,14.4375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,11,3.0,7.0,13.4375,14.6875,-1.25,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,11,7.0,3.0,12.8125,14.8125,-2.0,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,11,4.0,8.0,13.5,15.0,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,11,8.0,4.0,12.75,14.8125,-2.0625,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,11,5.0,10.0,13.625,15.375,-1.75,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,11,10.0,5.0,12.875,15.125,-2.25,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,11,6.0,12.0,13.75,15.75,-2.0,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,11,12.0,6.0,13.0,15.375,-2.375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,11,4.0,16.0,14.1875,16.25,-2.0625,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,11,16.0,4.0,12.5625,15.5,-2.9375,FIRST,False,"(62, 75)","(75, 88)"
Trumpets,last,11,2.0,14.0,13.8125,15.8125,-2.0,SECOND,True,"(62, 75)","(75, 88)"
Trumpets,last,11,14.0,2.0,12.4375,15.4375,-3.0,FIRST,False,"(62, 75)","(75, 88)"
